id,string
7514,ɐ͡ɪ̯pɪ͡e̯ldɐ kʰub ɟɔmɐe̯।
7515,kɪnt̪u bɐŋlɐd̪eʃeɾ t̪o mɐt̪ɾo e͡ɪ̯ ʃɐkɪb ɐl hɐʃɐn।
7516,lɪtɔn d̪ɐʃɾe kɪnlo।
7517,"ʃɐkɪb ɐl hɐʃɐn t̪o nɪɟe͡ɪ̯ bolecʰe ɟe, kʰelbo nɐ।"
7518,"t̪o lɪtɔn d̪ɐʃɾe t̪o pɐtʰɐ͡ɪ̯lo bɪʃɪbɪ pɐtʰɐ͡ɪ̯lo, gelo।"
7519,onuʃɪlono kɔɾɐ͡ɪ̯t̪ɐcʰe।
7520,ɛkʰon d̪ekʰɐ ɟɐk।
7521,mɛc kʰelɐe̯ kɪ nɐ।
7522,"o͡ɪ̯ d̪ɪke ɟehet̪u ɐbɐɾ ɟeʃon ɾɔe̯ ɐcʰe, ɪŋlɛndeɾ।"
7523,d̪utɐ͡ɪ̯ ɪn-pʰɔɾme ɐcʰe bɛtʃomɛn।
7524,ehon d̪ekʰɐ ɟɐk kɐɾe kʰelɐe̯।
7525,"t̪ɔbe lɪtɔn d̪ɐʃɾe kɔʲektɐ mɛc kʰelɐno ucɪt̪o, buccʰɪʃ?"
7526,onuʃɪlongulɐ d̪ekʰlɐm।
7527,pɾektɪʃ mɛco ho͡ɪ̯lo od̪eɾ  d̪u͡ɪ̯tɐ।
7528,o͡ɪ̯dɐ mon d̪u͡ɪ̯tɐ mod̪d̪ʱe͡ɪ̯ bʱɐlo bɛtɪŋ koɾcʰe lɪtɔn d̪ɐʃ।
7529,ɐʃole o͡ɪ̯ɟe bole nɐ?
7530,nɪcu ho͡ɪ̯le ektu ɪʲɐ kɔmɪ koɾe।
7531,bɐŋlɐd̪eʃeɾ bole͡ɪ̯ t̪o et̪o ɔbohelɐ।
7532,"t̪u͡ɪ̯ d̪ɛkʰo, ɐʲɐɾlɛndeɾ mɔt̪o d̪eʃeɾ pleʲɐɾgulɐ kʰelt̪ɐcʰe।"
7533,ɟe͡ɪ̯ʃoʷɐl lɪtɔl kʰelt̪ɐcʰe mɛcgulɐ।
7534,"t̪ɐ͡ɪ̯le ɔne t̪o lɪtɔn d̪ɐʃɾe bɔʃɐ͡ɪ̯ʲɐ, kɛmon nɐ ɛktɐ?"
7535,"t̪ɔbe, ɟɐ-ɪ kɔcʰo mɐmɐ, e͡ɪ̯ lɪtɔn d̪ɐʃ ɟɐ͡o̯ʷɐɾ pɔɾe।"
7536,t̪e kɪnt̪u guɾbɐɟ fɔɾme nɐ͡ɪ̯।
7537,d̪ekʰt̪ecʰɪ।
7538,ɾɐn pɐ͡ɪ̯t̪ɐcʰe͡ɪ̯ nɐ।
7539,"ɐɾe egulɐ hoccʰe bɐŋɐlɪɾ d̪oʷɐ, buccʰɪʃ?"
7540,t̪ɔbe ɟɐ-ɪ kɔcʰo।
7541,e͡ɪ̯ d̪u-ɛk bɔcʰoɾ d̪ʱo͡ɪ̯ɾɐ bɐŋlɐd̪eʃ kɪnt̪u kʰub bʱɐlo kʰelt̪ecʰe।
7542,mɛʃeɾ pleʲɐɾgulɐ͡o̯ ʃɔb ɛkd̪ɔm hɐndɾed pɐɾsent ɪpʰoɾt d̪ɪt̪ɐcʰe mɛcgulɐt̪e।
7543,"ɛk ʃɐnt̪o, ʃɐnt̪ɔɾe nɪʲɐ kɔt̪o tɾol koɾcʰe mɐnuʃ!"
7544,"<> ɔt̪ʰoc d̪ɛkʰo, ɛkʰon ʃe kontɪnɪ͡u̯।"
7545,"ɾɐn koɾt̪ecʰe, bʱɐlo pʰɪldɪŋ koɾt̪ecʰe, mɐɟʱe-mod̪d̪ʱe bolɪŋo koɾt̪ecʰe।"
7546,"hɔe̯, hɔʲ।"
7547,t̪ɐʃkɪn kʰub bʱɐlobʱɐbe ɛktɐ kɐmbɛk koɾlo।
7548,gɔt̪obɐɾ t̪o e͡ɪ̯ɟe t̪ɐʃkɪnɾe͡ɪ̯ cɐ͡ɪ̯cʰɪlo lɐkkʰono͡u̯।
7549,mɐɾko udeɾ bɔd̪olɪ।
7550,kɪnt̪u o͡ɪ̯ t̪o d̪eʃpɾem d̪ekʰɐ͡ɪ̯cʰe।
7551,"ɟe d̪eʃeɾ ɟonno kʰelbe ʃe, ɐ͡ɪ̯pɪ͡e̯l kʰelt̪e ɟɐbe nɐ।"
7552,ebɐɾ ɔboʃʃo kɪcʰu gunɟɔn cʰɔɽɐ͡ɪ̯cʰɪlo।
7553,kɪnt̪u o͡ɪ̯dɐ t̪o ɐɾ ʃot̪t̪ot̪ɐ pɐ͡ɪ̯ nɐ͡ɪ̯।
7554,"t̪ɔbe ɐʃɐ kɔɾɐ ɟɐe̯, bɐŋlɐd̪eʃ e͡ɪ̯ɟe odɪ͡ɐ̯ɪ bɪʃʃokɐp ɐʃt̪ecʰe kɪcʰud̪ɪn pɔɾe͡ɪ̯, k"
7555,ɐmɾɐ ɐʃɐbɐd̪ɪ।
7556,eɾokom pʰɔɾme t̪ʰɐkle mɐmɐ ɐʃole͡ɪ̯ bʱɐlo kʰelɐɾ ɛktɐ pɾobont̪ɐ t̪ʰɐke।
7557,ʃɔbɐ͡ɪ̯ kontɾɪbɪ͡u̯t koɾe d̪ɔleɾ mod̪d̪ʱe।
7558,"ɾɐt̪eɾ mɛc kɐɾ, kɐɾ ɾe?"
7559,ɾɐt̪eɾ t̪o hoccʰe mumbɐ͡ɪ̯ ɐɾ cennɐ͡ɪ̯।
7560,pʰutbɔleɾ mod̪d̪ʱe el klɐsɪko hɔe̯ ɾɪʲel mɐd̪ɾɪd̪ ɐɾ bɐɾsɐɾ mod̪d̪ʱe।
7561,ɐɾ kɾɪkete el klɐsɪko hoccʰe mombɐ͡ɪ̯ ɐɾ cennɐ͡ɪ̯।
7562,ɛkd̪ɔm hɐddɐ-hɐddɪ lɔɽɐ͡ɪ̯ hɔe̯।
7563,ɐɾ cennɐ͡ɪ̯ʲeɾ mod̪d̪ʱe t̪o bʱɐlo͡ɪ̯ pʰɔɾme ɐcʰe।
7564,ebɐɾ t̪o cennɐ͡ɪ̯ʲeɾ t̪ulnɐe̯ mumbɐ͡ɪ̯ ektu hole͡o̯।
7565,kɐɾon mumbɐ͡ɪ̯ meksɪmɐm pleʲɐɾ gɔt̪o bɔcʰoɾ ɟɐɾɐ tɪme cʰɪlo ɔneke ɔnnɐnno d̪ɔle co͡ɪ̯lɐ gecʰe
7566,"d̪ɔleɾ mod̪d̪ʱe, mumbɐ͡ɪ̯ eɾ mod̪d̪ʱe ehon ɐcʰe ɾohɪt̪o ʃɔɾmɐ, ɪʃɐn kɪʃɐn, ʃuɾɪʲɐ kumɐɾ ɟ"
7567,ɐgeɾ pleʲɐɾ bolt̪o।
7568,bɐkɪ ʃɔbɐ͡ɪ̯ t̪o not̪un।
7569,ɐɾcɐɾ ne͡u̯nd̪ɐ t̪o ɐcʰe͡ɪ̯।
7570,"gɾut̪uɾɐɟ gɐ͡ɪ̯koʷɐd̪, t̪ɐɾpɔɾe hoccʰe debʱɪd konoʷe, mo͡ɪ̯n ɐlɪ।"
7571,ʃɔbceʲe bɔɽo kɔt̪ʰɐ holo mɐstɐɾ mɐ͡ɪ̯nd।
7572,mɐhɪnd̪ɾo ʃɪŋ d̪ʱonɪ ɐcʰe।
7573,"hɛ̃, cennɐ͡ɪ̯ tɪmtɐ kʰub bʱɐlo।"
7574,"kɪnt̪u d̪u͡ɪ̯, t̪ɪn bɔcʰoɾ ɐgeɾ ɟe tɪmtɐ cʰɪlo, o͡ɪ̯tɐ ɐɾo beʃɪ bʱɐlo cʰɪlo, stɾɔŋ cʰɪlo।"
7575,duplesɪ।
7576,"mɛkkolɐm cʰɪlo, ɐʃɪʃ neheɾɐ cʰɪlo।"
7577,kʰub bʱɐlo kʰelt̪o t̪ɔhon।
7578,ehono bʱɐlo kʰele bolbo nɐ।
7579,kɐɾon ɐmɪ hoccʰe ɛkɟon sɪ͡e̯ʃke pʰɛn।
7580,sɪ͡e̯ʃke ʃɐpoɾt koɾɪ cʰotobelɐ t̪ʰeke͡ɪ̯।
7581,kʰelɐ bʱɐlo lɐge।
7582,bolɐɾ hɪʃebe ɐcʰe d̪ɪpɔk cɐhɐɾ।
7583,kʰub bʱɐlo bɔl koɾe।
7584,"t̪ɔbe mɐmɐ ɟɐnɪʃ, ɐmɐɾ ɐɾɔʃɪbɪɾ ɟonno kʰub koʃto hɔe̯।"
7585,ɛk bɛŋgɐluɾo d̪ɛkʰo d̪u͡ɪ̯ hɐɟɐɾ ɐt ʃɐl t̪ʰe͡ɪ̯kɐ e͡ɪ̯ d̪u͡ɪ̯ hɐɟɐɾ t̪e͡ɪ̯ʃ poɾɟont
7586,"ʃɔb ʃɪɟɔno͡ɪ̯ kɪnt̪u od̪eɾ pleʲɐɾgulɐ ʃɔb bɛtɪŋ, bolɪŋ bʱɐlo t̪ʰɐke।"
7587,kʰub bʱɐlo kʰe͡ɪ̯lɐ ɐʃe।
7588,gɾup pɔɾbe͡o̯ bʱɐlo kʰele।
7589,"koʷɐɾtɐɾ, ʃemɪt̪e bʱɐlo kʰele।"
7590,"e͡ɪ̯ pʰɐ͡ɪ̯nɐle utʰle, pʰɐ͡ɪ̯nɐle ɟɐʲɐ hɐ͡ɪ̯ɾɐ ɟɐe̯।"
7591,e͡ɪ̯ d̪u͡ɪ̯ hɐɟɐɾ ʃolo ʃɐle d̪ɛkʰo।
7592,hɐʲd̪ɾɐbɐd̪eɾ ʃɐt̪ʰe pʰɐ͡ɪ̯nɐle ɟɐʲɐ hɐ͡ɪ̯ɾɐ gelo।
7593,t̪ɐd̪eɾ ɛktɐ tɾopʰɪ͡o̯ nɐ͡ɪ̯।
7594,ed̪ɪke mumbɐ͡ɪ̯ʲe pɐ̃cbɐɾ nɪlo tɾofɪ।
7595,cennɐ͡ɪ̯ nɪlo cɐɾ bɐɾ।
7596,"ɐʃole tɾopʰɪtɐ͡ɪ̯ bɔɽo kɔt̪ʰɐ nɔe̯, buccʰɪʃ?"
7597,tɾopʰɪɾ kɔt̪ʰɐ cɪnt̪ɐ koɾle t̪o ɐɾɔ͡o̯ ɔnek bɪʃɔe̯ ɐcʰe।
7598,"e͡ɪ̯ ɟɛmon, e bɪ dɪ bʱɪlɪʲɐɾsɾe d̪ɛkʰo।"
7599,ɛktɐ pleʲɐɾ।
7600,<> t̪ɾɪsɪkstɪ ɟɐɾ upɐd̪ʱɪ d̪e͡o̯ʷɐ ho͡ɪ̯cʰe।
7601,ʃɐ͡u̯t̪ʰo ɐpʰɾɪkɐ tɪmtɐ͡o̯ kʰub bʱɐlo।
7602,o͡ɪ̯ oɾɐ͡o̯ emnɪt̪e odɪ͡ɐ̯ɪ mɛcgulɐt̪e bʱɐlo kʰele।
7603,sɪɾɪɟe bʱɐlo kʰele।
7604,"e͡ɪ̯ tuɾnɐment, bɔɽo tuɾnɐmente gele͡ɪ̯ oɾɐ ʃemɪpʰɐ͡ɪ̯nɐleɾ pɔɾe ɐɾ ɟɐ͡ɪ̯t̪e͡ɪ̯ pɐɾe nɐ"
7605,"kɔkʰono koʷɐɾtɐɾ pʰɐ͡ɪ̯nɐle bɐd̪ pɔɽe, kɔkʰono ʃemɪpʰɐ͡ɪ̯nɐle ɟɐ͡ɪ̯ʲɐ bɐd̪ pɔɽe।"
7606,ɐbɐɾ d̪ehɐ ɟɐ kɪnt̪u tɾopʰɪ।
7607,t̪ɛmon pɐe̯ nɐ।
7608,dɪ bʱɪlɪʲɐɾs kɪnt̪u ɛktɐ tɾopʰɪ dɪɟɐɾbʱo koɾe bʱɐ͡ɪ̯ d̪eʃeɾ ɟonno hole͡o̯।
7609,"ɐbɐɾ ɐmɐd̪eɾ ɛk ʃɐkɪb ɐl hɐʃɐn d̪ɛkʰo, ɐmɐd̪eɾ d̪eʃtɐ d̪ɛkʰo।"
7610,etɐ͡ɪ̯ ɐʃole tɾopʰɪ d̪ɪʲɐ mɐnuʃɾe mɐpon।
7611,kɔɾɐ tʰɪk nɐ।
7612,"ʃɔb d̪eʃe, cʰoto d̪eʃgulɐt̪e͡o̯ kɪnt̪u bʱɐlo pleʲɐɾ t̪ʰɐke।"
7613,"t̪u͡ɪ̯ ʃɔbgulɐ d̪eʃe͡ɪ̯ d̪ɛkʰo, e͡ɪ̯ ɛk ɐpʰgɐnɪst̪ɐne͡ɪ̯ d̪ɛkʰo।"
7614,oɾɐ kɪnt̪u ɛt̪t̪o beʃɪ ɐge kʰe kʰelɐ ʃuɾu koɾe nɐ͡ɪ̯।
7615,ɪd̪ɐnɪŋ kʰelt̪ecʰe।
7616, -ʃɐt̪ bɔcʰoɾ d̪ʱo͡ɪ̯ɾɐ kʰelt̪ecʰe।
7617,eɾ mod̪d̪ʱe oɾɐ bolɪŋʲe ɾɛŋkɪŋʲe ɐgɐʲɐ।
7618,bɛtɪŋʲe t̪o t̪ɛmon nɐ ho͡ɪ̯le͡o̯ bolɪŋʲe oɾɐ kʰub bʱɐlo।
7619,"ɾoʃɪd̪ kʰɐn ɐcʰe, muɟɪbuɾ ɾɔhɔmɐn ɐcʰe, mohɐmmɔd̪ nɐbɪ ɐcʰe।"
7620,ɪd̪ɐnɪŋ ɐbɐɾ o͡ɪ̯ɟe pʰɔɟol hɔk pʰɐɾukɪ।
7621,"mɐne, od̪eɾ bolɪŋ lɐ͡ɪ̯n-ɐp kʰub bʱɐlo।"
7622,mɛc ɟɪt̪ɐɾ kʰet̪ɾe oɾɐ kʰub bʱɐlo ɔbd̪ɐn ɾɐkʰt̪e pɐɾe।
7623,"ehon buɟʱ, d̪ɛkʰo।"
7624,"ɐccʰɐ,t̪u͡ɪ̯ kon d̪ɔleɾ ʃɐpoɾtɐɾ bɔl t̪o?"
7625,"ɐɾe, ɐmɪ t̪o betɐ ɐɾɔʃɪbɪɾ pʰɛn।"
7626,bɪɾɐt koholɪɾ pʰɛn।
7627,e͡ɪ̯ ɟonno͡ɪ̯ t̪o t̪umɪ ɐɾɔʃɪbɪɾ et̪o gun-gɐn gɐ͡ɪ̯t̪ecʰo।
7628,"tɾopʰɪles t̪ʰɐkɐ ɔbost̪ʰɐʲo, t̪umɪ et̪o kɔt̪ʰɐ bolt̪ecʰo।"
7629,ɛt̪okkʰone buccʰɪ mɪʲɐ।
7630,"t̪ɔbe etɐ tʰɪk, ɐɾoʃɪbɪt̪e kʰub bʱɐlo pleʲɐɾ cʰɪlo।"
7631,"kɾɪʃ ge͡ɪ̯l cʰɪlo, e bɪ dɪ bʱɪlɪʲɐɾs cʰɪlo, bɪɾɐt koholɪ cʰɪlo, lokeʃ ɾɐhul cʰɪlo।"
7632,ɔboʃʃo ehon t̪o e lɐkkʰono͡u̯t̪e ɐcʰe।
7633,lɐkkʰono͡u̯ o keptensɪ koɾt̪ecʰe।
7634,gɔt̪o d̪u͡ɪ̯-t̪ɪn bɔcʰoɾe pɐnɟɐbeɾ kɛptensɪ koɾlo।
7635,oɾe͡o̯ pleʲɐɾ hɪʃɐbe kʰub bʱɐlo͡ɪ̯ lɐge ɐmɐɾ।
7636,ɪndɪʲɐn pleʲɐɾguloɾ mod̪d̪ʱe e͡ɪ̯ lɐhu ɾɐhulɔɾe͡ɪ̯ ɐmɐɾ kʰub bʱɐlo lɐge।
7637,oɾ bɛtɪŋ stɐ͡ɪ̯lo bʱɐlo।
7638,"ɐmɪ bʱɐbcʰɪlɐm ɟe, bɪɾɐt koholɪɾ pɔɾe ɟod̪ɪ।"
7639,"bʱɐlo ke͡u̯ kɪcʰu koɾt̪e pɐɾe, ɾɐn pɐe̯, bɐ ɐ͡ɪ̯pɪ͡e̯lo bɪɾɐt koholɪɾ ɾekɔɾd bʱɐŋle o-ɪ bʱɐ"
7640,kɪcʰu mɛc bʱɐlo kʰelcʰe।
7641,ɐɾ mɐɟʱkʰɐne kɪcʰu kʰɐɾɐp kʰelcʰe।
7642,e͡ɪ̯t̪o।
7643,bʱɐlo kʰɐɾɐp mɪlɐ͡ɪ̯ t̪o ɛktɐ pleʲɐɾeɾ lɐ͡ɪ̯pʰ।
7644,t̪ɔbe ɛktɐ ɟɪnɪʃ kɪ ɟɐnɪʃ?
7645,"mɐne, e͡ɪ̯ tɪ-toʷentɪ mɛcgulɐt̪e mɐne kʰub t̪ɐɽɐt̪ɐɽɪ ɾɐn kɔɾɐ lɐge t̪o, u͡ɪ̯ket ɐge po͡ɪ̯ɽ"
7646,"ɟɛmon e͡ɪ̯ mɛctɐ d̪ɛkʰo, u͡ɪ̯ket t̪ɪntɐ poɽcʰe।"
7647,t̪ɐ͡o̯ poɾɐn ɐɾ।
7648,stoʷenɪʃ kɪnt̪u bɛtɪŋ kɔɾɐʲɐ ɟɪt̪ɐe̯।
7649,bɪʃ obʱɐɾe d̪u͡ɪ̯ʃo d̪ɔʃ ko͡ɪ̯ɾɐ pʰello।
7650,"eɾokom ɟod̪ɪ bʱɐlo bɛtʃomɛn t̪ʰɐke ɛktɐ tɪme, t̪ɔhon tɪmeɾ o͡ɪ̯ ɾɔkom cɪnt̪ɐ t̪ʰɐke nɐ।"
7651,ɐmɐd̪eɾ bɐŋlɐd̪eʃeɾ ɟod̪ɪ eɾokom bʱɐlo pʰɪnɪʃɐɾ t̪ʰɐkt̪o!
7652,"cʰɪlo, ɛktɐ ʃɔmɔe̯ cʰɪlo।"
7653,kɪnt̪u o͡ɪ̯ ʃɔtʰɪk poɾɪcoɾɟɐɾ ɔbʱɐbe hɐɾɐe̯ gecʰe।
7654,ɛk ʃɐbbɪɾ ɾɔhɔmɐnɾe d̪ɛkʰo।
7655,ɟɔkʰon dʱukcʰɪlo ɟɐt̪ɪʲo d̪ɔle kɪnt̪u kʰub bʱɐlo kʰelt̪o।
7656,ke ɟɐnt̪o kɛɾɪʲɐɾ et̪o t̪ɐɽɐt̪ɐɽɪ ʃeʃ hoʲe ɟɐbe!
7657,mɐɟʱkʰɐne ʃuɟog pɐ͡ɪ̯lo।
7658,kɐɟe lɐgɐ͡ɪ̯t̪e pɐɾlo nɐ।
7659,ɐbɐɾ ʃeʃ।
7660,ehon o͡ɪ̯ gɾɐme-gɔnɟe ɟɐ͡ɪ̯ʲɐ kʰelɐd̪ʱulɐ koɾe।
7661,ɛk nɐʃɪɾ hoʃen ɛk keleŋkɐɾɪ ko͡ɪ̯ɾɐ ʃeʃ।
7662,ɔboʃʃo ebɐɾ e͡ɪ̯ ensɪ͡e̯l kʰub bʱɐlo kʰelt̪ecʰe।
7663,bʱɐlo͡ɪ̯ pʰɔɾme ɐcʰe।
7664,hɐndɾedo koɾcʰe d̪u͡ɪ̯dɐ।
7665,"ɐʃole bɛpɐɾtɐ e͡ɪ̯cʰe kɪ, ɛktɐ tɪme ɟɔhon pleʲɐɾgulɐ sɪlekt koɾe, o͡ɪ̯ ɾɔkom kɛtɐgoɾɪ d̪e͡ɪ̯"
7666,"ɐɾe bʱɐ͡ɪ̯, ɟɐɾɐ ɟɐt̪ɪʲo d̪ɔ d̪ɔle ɐʃe।"
7667,bɪ͡e̯mpɪɾ net̪ɐ।
7668,lɪgeɾ?
7669,e͡ɪ̯ ɐɾo ɛktɐ not̪un d̪ɔl gɔtʰon koɾt̪ɐcʰe।
7670,cʰɐt̪ɾo od̪ʱɪkɐɾ poɾɪʃɔd̪।
7671,ɛktɐ d̪ɔl gɔtʰon koɾcʰɪlo।
7672,o͡ɪ̯kʰɐn t̪ʰɪkɐ ɐɾ kɪ o͡ɪ̯dɐ d̪ɔltɐ ɪ ɔ͡ɪ̯t̪ɐcʰe।
7673,ɛkʰono hɔe̯ nɐ͡ɪ̯।
7674,"e͡ɪ̯ɟe ʃon, bo͡ɪ̯ʃɐkʰɪ, not̪un d̪ɔl gɔtʰon koɾt̪ɐcʰe।"
7675,"hɛ̃, bɔlo।"
7676,"bo͡ɪ̯ʃɐkʰɪ t̪o kɔbɐɾ pɐɾe ɟe, mɐ kɪ bɐbɐ ɐ͡ɪ̯ʃo t̪omɐɾ ɐ͡ɪ̯ʃɐ beɽɐe̯ ɟɐ͡o̯।"
7677,nɐ ɐmɐɾ bɐ͡ɪ̯ɾe ɪccʰɐ nɐ͡ɪ̯।
7678,ɟɐbɐɾ <> bɪd̪eʃe gɛle kɪnt̪u pocuɾ tɐkɐ kɐmɐ͡ɪ̯ ɐ͡ɪ̯ʃɐ pɐɽt̪o।
7679,t̪oɾ bɐpeɾo ɪccʰɐ nɐ͡ɪ̯।
7680,t̪oɾ bɐpe͡o̯ cɐe̯ nɐ ɟe ɐmɐɾ d̪u͡ɪ̯dɐ cʰele mod̪d̪e ɛktɐ cʰele bɐ͡ɪ̯ɾe ɟɐ͡ɪ̯k।
7681,"ʃe͡o̯ cɐe̯ ɟe ɐmɐɾ, mone koɾo, d̪u͡ɪ̯dɐ cʰele ɐmɐɾ kɐcʰe t̪ʰɐ͡ɪ̯k।"
7682,"ɛkɐ ɛkɐ, ɐɾɔ͡o̯ ɛkɐ ɛkɐ, dʱɐkɐ dʱɐkɐ ɛktɐ ɟɪnɪʃ।"
7683,dʱɐkɐ t̪ʰɪkɐ hɛmongɔɾ ɐ͡ɪ̯t̪e t̪omɐɾ hoccʰe bɐʃe lɐge cɐ͡ɪ̯ɾ gʱɔntɐ।
7684,"ɟud̪ɪ ɛktɐ bɐ͡ɪ̯k d̪ɪʲɐ ɐʃɪ bɐ kɐɾe ɐʃɪ lɐge d̪u͡ɪ̯, t̪ɪn gʱɔntɐe̯ ɐmɪ bɐʃɐe̯ ɐ͡ɪ̯t"
7685,"t̪oɾ bɐpe <> ʃond̪ʱɐɾ ʃɔmɔe̯, ʃond̪ʱɐɾ ʃɔmɔe̯ bʱɐɾsɪtɪ t̪ʰɪkɐ ɾɔ͡o̯nɐ d̪ɪcʰɪ dʱɐkɐ t"
7686,ɾɐ͡ɪ̯t̪e ʃɐɽe nɔʲtɐɾ ʃɔmɔe̯ bɐʃɐe̯ ɐ͡ɪ̯ʃɐ po͡ũ̯cʰɐ͡ɪ̯cʰɪ।
7687,t̪oɾ bɐpeɾo ɪccʰɐ ɟe d̪u͡ɪ̯dɐ polɐ ɐmɐɾ kɐcʰe͡ɪ̯ t̪ʰɐ͡ɪ̯k।
7688,ɐmɐɾ bɐ͡ɪ̯ɾe ɟɐ͡o̯ʷɐɾ ɪccʰɐ nɐ͡ɪ̯।
7689,t̪oɾ bɐpeɾ ɛkɐnt̪o ɪccʰɐ ɟe ɐmɐɾ polɐe̯ bɐ͡ɪ̯ɾe dʱɐkɐ ʃohoɾe cɐkɾɪ kɔɾɐ lɐgbo nɐ।
7690,"ɐmɐɾ d̪u͡ɪ̯dɐ polɐ, polɐɾ bɔ͡u̯ bɐ͡ɪ̯t̪t̪e t̪ʰɐkpo।"
7691,ɐhɐɾe।
7692,ɐmɪ nɐt̪ɪput̪ɪ nɪʲɐ ɐmɪ ɐnond̪e ucʰɐ͡ɪ̯ʲɐ ɐnond̪o ko͡ɪ̯ɾɐ ɐmɪ ʃumɐe̯ kɐtɐmu।
7693,he͡ɪ̯ ʃumɔe̯ t̪o nɐ͡ɪ̯।
7694,"ɐmɐɾ polɐe̯ ɪ koɾuk kocɪŋ sentɐɾ kʰu͡ɪ̯lɐ ne͡ɪ̯k, kɔleɟe ɟɔbo koɾuk।"
7695,d̪ɔɾkɐɾ poɽle bɐɽɪ ɐcʰe ɐmɪ bẽɪcɐ polɐɾe d̪ɪʲɐ d̪ɪmu d̪u͡ɪ̯tɐɾe।
7696,bɐɽɪ bẽcmu nɐ ɔbɐ ko͡ɪ̯ɾɐ ɟu kɪ ɐmɐɾ tɛhɐ-pɔʲʃɐ nɐ͡ɪ̯?
7697,t̪ɐ ɐɾektɐ kɔt̪ʰɐ ko͡ɪ̯।
7698,ɟod̪ɪ o͡ɪ̯ ɛmeɾɪkɐɾ bɛtɐ ɟod̪ɪ pʰon d̪ee̯ t̪ɔɾe ɟod̪ɪ nɪbɐɾ cɐe̯।
7699,t̪u͡ɪ̯ kɪ ɾɐɟɪ hobɪ?
7700,enɟɪ͡o̯t̪e dʱukcʰe।
7701,enɟɪ͡o̯t̪e dʱokɐ lɐgbo nɐ।
7702,enɟɪ͡o̯ cɐkɾɪ bʱɐlo nɐ।
7703,ɐmɪ pɔcʰond̪o koɾɪ nɐ enɟɪ͡o̯ɾ cɐkɾɪ।
7704,<> t̪ɐ͡ɪ̯le sɛɾ sɛɾ ko͡ɪ̯ɾɐ ɔst̪ʰɪɾ ɔ͡ɪ̯ʲɐ gelo gɐ he?
7705,ɐmɐɾ t̪o ɛkgɐd̪ɪ tɛhɐ nɐ।
7706,"ʃenu ɟud̪ɪ poncɐʃ ɐɟɐɾ tekɐ͡o̯ kɐmɐ͡ɪ̯ koɾe, kɐmɐ͡ɪ̯ koɾe, lɐkʰ tɛhɐɾ cɪnt̪ɐbʱɐbnɐ pɔɾe"
7707,poncɐʃ ɐɟɐɾ tɛhɐ͡o̯ ɟod̪ɪ kɐmɐ͡ɪ̯ koɾe kɐmɐ͡ɪ̯ koɾe o͡ɪ̯ tɛhɐ kut̪t̪ɐe̯ kʰɐbo।
7708,kɔʲdɐ kʰɐbɐ <>?
7709,t̪eɾo d̪ɪne mɐʃ।
7710,t̪eɾo d̪ɪne mɐʃ?
7711,edɐ cʰɐt̪ɾo ɟod̪ɪ nɐ pɐ͡o̯n ɟɐe̯।
7712,<> ʃɔpt̪ɐhe d̪u͡ɪ̯d̪ɪn ko͡ɪ̯ɾɐ <>।
7713,"e͡ɪ̯ sɛɾe ko͡ɪ̯t̪ɐcʰe, <>।"
7714,"kɔe̯, t̪ɐpoʃ ɔ e͡ɪ̯hɐne ɐʃo।"
7715,"o͡ɪ̯kʰɐne ɟɐ͡o̯, e͡ɪ̯ ɟɪnɪʃtɐ nɪʲɐ ɐ͡ɪ̯ʃo।"
7716,pʰɔt ko͡ɪ̯ɾɐ ɟɐ͡ɪ̯ʲɐ nɪʲɐ ɐ͡ɪ̯t̪ɐcʰe polɐhɐn।
7717,hɐʲɾe sɐ͡ɪ̯keleɾ gɐɽɪ <>
7718,"kon t̪ʰɪkɐ, kon t̪ʰɪkɐ?"
7719,"e͡ɪ̯ɟe hɐ͡ɪ̯ ɪskuleɾ polɐpɐn ʃɔbtɪ pɔɽe, meʲeɾɐ cʰeleɾɐ।"
7720,kɛɾɐ pɔɽɐe̯?
7721,e͡ɪ̯ɟe mɪɾɟɐpuɾe t̪ʰɪkɐ ɛk lok ɐ͡ɪ̯cʰe।
7722,cɐkɾɪ koɾt̪ɐcʰe।
7723,pɪŋkɪgoɾe bɐɽɪɾ kɐcʰe।
7724,"pɪŋkɪɾgoɾ bɐɽɪɾ kɐcʰe, d̪e͡o̯hɐtɐ।"
7725,pɪŋkɪgo bɔʲoʃ kɛmon?
7726,bɔʲoʃ kɪɾɔkom ɔbo?
7727,gopɐleɾ mɔt̪o।
7728,d̪u͡ɪ̯dɐ bɐccɐɾ bɐp।
7729,gopɐleɾgoɾe t̪e bɔʲoʃ kɔm ɔbo।
7730,"kʰɐtɐ-kʰutɐ loktɐ, kɐlɐ ko͡ɪ̯ɾɐ, kʰɐtɐ, mɐt̪ɐ <> skule dʱukcʰe?"
7731,ɪskule dʱukcʰe e͡ɪ̯ɟe hɐ͡ɪ̯͡ɪ̯skule।
7732,hɐ͡ɪ̯skule dʱukcʰe?
7733,kon bɪʃɔʲe?
7734,t̪ɐ ko͡ɪ̯bɐɾ pɐm nɐ।
7735,ɐmɾɐ t̪o ɔt̪okɪcʰu kɔt̪ʰɐ ko͡ɪ̯ nɐ।
7736,kʰɐlɪ d̪ehɪ।
