id,string
6390,hee̯ bɔl bɦɐlɐ mɐɾe nɐ।
6391,mɐɾe mɐɾe thɪk ɐche kɪnt̪u me͡ɪ̯n bɔlɐɾ ɟe͡ɪ̯ddɐ heɾe nɐ mɐɾɐjɐ pɾot̪om ɔbɦɐɾtɐ mɐɾbo।
6392,ɐɾ openɪŋ uttu bɛtɪŋ dɐ uttu ɐggɐe̯ ɐ͡ɪ̯bo।
6393,ɐllɐ mɐ͡ɪ̯ɾtɐ khɐ͡ɪ̯che nɐ ɪt̪t̪ɐne hɔgɐ mɐɾɐ khɐ͡ɪ̯che nɐ ɛktɐ spɪnɐɾ lo͡ɪ̯jɐ <> ɾe lo͡ɪ̯le͡ɪ̯ bɐlɐ mɐɾlo ɛ͡ɪ̯le।
6394,kɐllɐ t̪o ɟɪt̪ɐ mɛc he͡ɪ̯dɐ ɐchɪn।
6395,ɾoʃɪd̪ khɐneɾ ɛk ɔbɾɐɾe t̪ɪn chokkɐ d̪ɪjɐ bɪʃ d̪ɔɾɐe̯ d̪ɪche ɪjɐe̯ sɛmʃone।
6396,ɪjɐe̯ d̪ekhchoʃ ɪjɐ o͡ɪ̯ ɟe bɐ͡ɪ̯ɾɐ͡ɪ̯che phɔɾe kɪ tɪvɪt̪o ɛktɐ kɪ ɛktɐ xɔboɾ d̪eklɐm।
6397,e͡ɪ̯dɐɾ mɐ͡ɪ̯d̪d̪e ko͡ɪ̯che ge͡ɪ̯le͡o̯ bole heɾe ɛkbɐɾ cɐ͡ɪ̯ɾ chɐkkɐ d̪ɪchɪlo ɾɪʃɪd̪ khɐneɾe।
6398,phɔɾe phɔɾe gele bole kɪ ko͡ɪ̯che ko͡ɪ̯t̪ɐɾbɪ?
6399,<> mo͡ɪ̯d̪e
6400,ɾoʃɪd̪ khɐne ʃeɾɐ ʃeɾɐ bolɪŋ ɐchɪlo।
6401,ɾoʃɪd̪ khɐnɾe bɐ͡ɪ̯ɾɐ͡ɪ̯bo heɾe ɟɐt̪e ɪjɐt̪ ɪjɐ t̪hɐhe hee̯ ɟɐt̪e ɐt̪ɔnkke t̪hɐhe।
6402,ɾoʃɪd̪ nɐ ge͡ɪ̯le t̪o ge͡ɪ̯le ge͡ɪ̯le ɛktɐ d̪ɐnbo ɐchɪlo।
6403,ge͡ɪ̯l kɪ ɪjɐ ɐchɪn d̪um ɐchɪn।
6404,ɛgɐɾo-bɐɾoe̯ hee̯ ʃɔɾbocco bɦɐlɐ khelche।
6405,hee̯ ɔkkoɾe ʃɔɾbocco bɦɐlɐ khelche।
6406,ɪjɐ ɐchɪlo ɟelbɐ helbɐ bolɐɾ d̪ɦoɾɐ͡ɪ̯che heɾe।
6407,hum ge͡ɪ̯le <> koɾɐe̯ ɪt̪t̪ɐnɾe।
6408,kɔt̪t̪o muɾgɪ bɦɐɟɐ kɔt̪t̪o muɾgɪ nɐ khɐ͡ɪ̯jɐ lɐ͡ɪ̯chɪlo।
6409,kɔjdɐ muɾgɪ khɐ͡ɪ̯chɪlo।
6410,ɪjɐ d̪ɪjɐ lok d̪ɪjɐ nɐ mɐ mɐʃes koɾɐe̯।
6411,hee̯ t̪o ɔne bedɐ ɪjɐ nɐ͡ɪ̯।
6412,ge͡ɪ̯l ɛktɐ bedɐe̯ ɐɾ kɔt̪o khelt̪o <> phɔɾe ko͡ɪ̯che ɪjɐ ɪjɐɾ bɐlɐ ko͡ɪ̯chɪlo t̪o bɪpɪlo ɐmnɔt̪o ɟɐnɐ͡ɪ̯chɪn bɐlɐ hee̯ ko͡ɪ̯che ʃɐmneɾtɐ bole khelt̪o।
6413,ɪ ɪnɟuɾɪ ɟɪmun ɐchɪlo।
6414,hee̯ hee̯ zɪbone͡o̯ ɔboʃɔɾ nɪt̪o nɐ ɐmɐɾ mone ɔe̯ nɐ hee̯ ɔboʃɔɾ nɪbo।
6415,hee̯ e͡ɪ̯ ɟe lɪɟend lɪgeɾ d̪ɪngɐ ɪjɐɾ kɔt̪ɐ ko͡ɪ̯che।
6416,hee̯ ɪjɐɾ mɐ͡ɪ̯ɟe bɪʃʃɐpo͡ɪ̯ t̪o debɦɪd owɐɾɐɾ ɟelbɐ bɪʃʃɐpo khello hee̯ d̪ehɪ bol mɐ͡ɪ̯ɾɐ d̪ehɪ debɦɪd owɐɾɐɾ nɐkɪ mɐɾseɾe ɐ͡u̯t ko͡ɪ̯ɾɐ
6417,mɪcel mɐɾseɾe ɐ͡u̯t ko͡ɪ̯ɾɐ bɦɐbɟɪlɐm ɔ͡ɪ̯lo ɔboʃɔɾ nɪche gɐ।
6418,phɔɾo phɔɾe͡ɪ̯ d̪ehɪ hee̯ nɪs d̪ee̯ nɐ hee̯ bole ɔne͡o̯ ɔboʃɔɾ nɪche nɐ ɐɾo khelt̪o cɐe̯।
6419,hee̯ bole ʃɔbɐ͡ɪ̯ bole mone ɪjɐ d̪e͡ɪ̯kkɐ e͡ɪ̯dɐ bulɐ͡ɪ̯bɐɾ lɐ͡ɪ̯gɐ hee̯ ɪdɐ koɾche।
6420,hee̯ bole ɐɾo khelt̪o cɐ।
6421,ɛkhono ʃoɾɪɾe ɔnek ʃɔhɐ ɐche hee̯ kɔe̯।
6422,ɐɾ bɐŋlɐd̪eʃe ebɐɾ bɐŋlɐd̪eʃ ɛkbɐɾe d̪ɦoŋʃo ɔ͡ɪ̯bo d̪ehɪʃ।
6423,ɟɐ͡ɪ̯bogɐ muʃphɪke ɔboʃɔɾ।
6424,t̪ɐmɪme ɔboʃɔɾ।
6425,mɐhɐ͡u̯d̪ullɐh t̪o hee̯ ɛmone͡ɪ̯ ɛktɐ ɔboʃɔɾeɾ mɐ͡ɪ̯d̪d̪e ɐche।
6426,nɐ͡ɪ̯gɐ o͡ɪ̯ ɛk ɔboʃoɾo phɐlɐ͡ɪ̯e t̪hu͡ɪ̯jɐ d̪ɪche।
6427,"phɔɾe lo͡ɪ̯bo ɐmɾɐɾ t̪o͡u̯hɪd̪ hoɾɪd̪ɔe̯, ʃɐnt̪o lɔt ɔph ʃɐnt̪o।"
6428,khelɐ͡ɪ̯bo ɔ͡ɪ̯lo t̪ɔɾ ɪjɐɾe ɐɾe ɐɾektɐ ɪjɐ ɟe nɐ kɪ nɐ।
6429,ɐmɾɐɾ ɐɾe hɐɾd̪ɪk pɐndɪjɐ।
6430,ɐmɾɐɾ
6431,hɐɾd̪ɪk pɐndɪjɐɾe khelɐ͡ɪ̯bo।
6432,hɐɾd̪ɪk pɐndɪjɐ ʃohon hɐɾd̪ɪk pɐndɪjɐ।
6433,ɐmɐɾ khelbo ɔ͡ɪ̯lo।
6434,ʃohonɾe thɪk o͡ɪ̯ lɔ͡o̯wɐ d̪ɔɾkɐɾ।
6435,"e͡ɪ̯ ɾɪʃɔb pɐnt ɾɪʃɔb ɪjɐ pɐtwɐɾɪ, pɐtwɐɾɪ ɾɪʃɔb pɐnt।"
6436,heɾe lo͡ɪ̯bo।
6437,ɪjɐe̯ ʃohonɾe ɪjɐɾ ceje bɐlɐ bɛtɐ͡o̯wɐɾɪt̪o ceje ʃohoneɾ।
6438,ʃohɐne ɐʃole hee̯ ɔ͡ɪ̯lo
6439,ɛktɐ kɪ ko͡ɪ̯t̪ɐm hee̯ ɔ͡ɪ̯lo mone kɔɾ uttu beʃɪ bɦɐb t̪hɐhe।
6440,ɐɾ hee̯ ɟe͡ɪ̯ ɟɐgɐt̪ nɐme heɾ ɪt̪t̪ɐ d̪oʃ d̪ɪ͡o̯n ɟɐe̯ nɐ।
6441,hee̯ mɐne bɐ͡u̯ndɐɾɪ mɐɾɐɾ ʃɔmɐt̪ɐ ɐche।
6442,bɔɽo-bɔɽo <> ɐche kɪnt̪u ɔph sɐppo gɪjɐ t̪u͡ɪ̯ bɛtʃomɛnɾe t̪u͡ɪ̯ d̪ehɐ͡ɪ̯ d̪ɪt̪ɐchɔʃ।
6443,t̪ɔɾ bɔl t̪o t̪ɔɾ ɟod̪ɪ ɪjɾkɐɾ d̪ee̯ t̪u͡ɪ̯ ʃeʃ।
6444,eno t̪ɔɾ buɟɦt̪e ɔ͡ɪ̯bo t̪u͡ɪ̯ bɔl d̪o͡u̯ɽ ɾɐnɪŋjo t̪hɐhɐɾ ʃɔmɔe̯ bɔl delɪbɦɐɾɪɾ ʃɐt̪e-ʃɐt̪e delɪbɦɐɾɪ d̪ɪbo o͡ɪ̯ tɐ͡ɪ̯me t̪ɔɾ gɪjɐ leg sɐ͡ɪ̯de ɔ͡ɪ̯
6445,ɟɪmun ʃɐmɪm pɐtwɐɾɪ ɟemne khɐɽo ɟɪmbɐbuɾ bolɐɾɾɐ bɐ͡ɪ̯ɾɐ͡ɪ̯t̪ɐɾbo।
6446,kɔjdɐ bɐŋlɐd̪eʃeɾ bɛtɪŋje chɔe̯ mɐɾɐɾ ʃɔmɐt̪ɐ ɐche bɐŋlɐd̪eʃ d̪ɔlo।
6447,ɐche bɦɐlɐ bolɪŋ t̪hɐkle ɐɾ ʃɐmɪme bɔl d̪ekbonɪ।
6448,heɾe ɟe sɾɐke mɐɾle ɐɾ cohe d̪ehe nɐ।
6449,kɐmɪnʃe mɐɾle d̪ekbɐ bɪʃʃɐkɐpo nek nɐ ɪt̪t̪ɐnɾe bɦɐŋɐe̯ lɐ͡ɪ̯bo bɦɐ͡ɪ̯ŋɐ lɐ͡ɪ̯bo।
6450,"kɐmɪnʃe, kɐmɪnʃe bɔl mɐɾle heɾ uɾphed̪ɐ ɟɐ owɐ͡ɪ̯d ɔ͡ɪ̯jɐ ɟɐ gɐ।"
6451,bɦɐ͡ɪ̯ŋɐ lɐ͡ɪ̯bo ɪt̪t̪ɐnɾe bɦɐ͡ɪ̯ŋɐ lɐ͡ɪ̯bo ebɐɾ।
6452,ɔ͡ɪ̯t̪o nɐ ɔne ɟe͡ɪ̯ tɪ-totɪtɪ tɪmdɐ ɐche bɐŋlɐd̪eʃeɾ t̪ulnɐmulɔk bɦɐbe cɔle ɟod̪ɪ openɪje t̪ɔɾ lɪtɔne bɐ ɪjɐe̯ khe͡ɪ̯llɐ d̪ɪjɐ ɟɐ gɐ।
6453,ɾonɪje heɾe ɐmɪ ko͡ɪ̯lɐm hee̯ kɪcchu koɾt̪ɐɾot̪o nɐ bɐlɐ bolɪŋ <> t̪uɾu nɐ hee̯ ɔne ɟe͡ɪ̯ khelɐ khelt̪ɐche e͡ɪ̯ mɪle ɟod̪ɪ khelt̪ɐɾe।
6454,bɐŋlɐd̪eʃe kɪchu ɛktɐ hɐɾok ɐɾ ɟɪt̪ok uttu bɦɐlo khelɐ khelt̪ɐɾbo।
6455,ɐɾ lɪ ɐmɐd̪eɾ lɔt ɔph ʃɐnt̪eɾ ɪjɐ।
6456,ʃɐnt̪o ot̪o mutɐmutɪ ɔne bɐlɐ khelt̪ɐche।
6457,kɪnt̪u bɪʃʃɔkɐpo gɪjɐ d̪o cegɐe̯ d̪ɪbo।
6458,e͡ɪ̯dɐ͡ɪ̯ ʃɔmoʃʃɐ।
6459,bɪʃʃɐkɐpo bɦɐlɐ khelt̪ɐɾle t̪ɔɾ mone koɾcho ɛktɐ ɪjɐ ɐche।
6460,bɐ͡ɪ̯ɾɐ ebɐɾ kɪnt̪u
6461,t̪u͡ɪ̯ ɟɔkhon t̪u͡ɪ̯ ɐge t̪he͡ɪ̯kɐ t̪u͡ɪ̯ ɟod̪ɪ lege ɟɐʃ t̪ɐ͡ɪ̯le t̪o bolɐɾe t̪u͡ɪ̯ bu͡ɪ̯ɟɐ lɐ͡ɪ̯t̪ɪ nɐ ɟe kon sɐ͡ɪ̯de।
6462,"hɛlo, hɛlo <> ɐʃsɐlɐmu ɐlɐ͡ɪ̯kum hɛlo।"
6463,owɐlɐ͡ɪ̯kum ɐʃsɐlɐm।
6464,hɛ k t̪u͡ɪ̯ kono d̪ɔɾkɐɾe phon d̪ɪchɪlɪ nɐ kɪ?
6465,t̪ɔɾe ɟɪgɐ͡ɪ̯t̪ɐm blok keɾe mɐɾchɔʃ?
6466,kɪ e͡ɪ̯che ɐbɐɾ?
6467,edɐ lɔ͡ɪ̯jɐ?
6468,kɪ e͡ɪ̯che hee̯ o͡ɪ̯ bɐlɐ ɟɐne।
6469,ɐɟɐ͡ɪ̯ɾɐ hud̪ɐ-hud̪ɪ khɐlɪ ʃɔbʃɔmɔe̯
6470,cɪllɐ͡ɪ̯bo hud̪ɐ-hud̪ɪ।
6471,hee̯ kɔe̯ uttunɪ kɔt̪ɐ kɐdɐ-kɐdɪ e͡ɪ̯chɪlo kɪnt̪u t̪ɛmon kɪchu nɐ kɪnt̪u he͡ɪ̯ ɐmɐɾe blok mɐ͡ɪ̯ɾɐ d̪ɪche।
6472,ho ɪttu kɔt̪ɐ kɐdɐ-kɐdɪ t̪ɛmon kɪchu nɐ।
6473,he͡ɪ̯ t̪u͡ɪ̯ ɟɐncho hed̪ɪn hee̯ kɪ < koɾche?
6474,ʃɐmɐnno ɛktɐ bɪʃɔe̯ lɔ͡ɪ̯jɐ।
6475,ɟod̪ɪ bɪʃɔe̯ dɐ ɔnek bɔɽo kɪchu ɔ͡ɪ̯t̪o t̪ɐ͡ɪ̯le ɛktɐ moneɾe buɟɐn ɟɐ͡ɪ̯t̪o।
6476,thɪk ɐche cɪllɐ͡ɪ̯che he͡ɪ̯ ge͡ɪ̯deɾ mo͡ɪ̯d̪d̪e ɐ͡ɪ̯jɐ ɐd̪ɐ gɦɔntɐ cɪllɐ͡ɪ̯jɐ phɔɾe gɦɔɾo gechɪ phɔɾe gɦɔɾo gechɪ phɔɾe gɦɔɾo gechɪ phɔɾe gɦɔɾo gechɪ phɔɾe gɦɔɾo gechɪ phɔ
6477,heɾ kɪ gɦɔɾo cɪllɐnɪɾ kono d̪ɔɾkɐɾ ɐchɪlo?
6478,gɦɔɾeɾ bɦɪt̪t̪e gɪjɐ͡o̯ he͡ɪ̯ hɔmɐne cɪllɐn ʃuɾu koɾche।
6479,d̪ɔɾkɐɾ nɐ͡ɪ̯ gɐ bɐɾbɐɾ।
6480,kɪ tpɪk tɐ kɪ k?
6481,et̪t̪o ʃekɾɪphɐ͡ɪ̯ʃ koɾɐɾ।
6482,tpɪk t̪ɛmon kɪchu nɐ।
6483,kono mɐne kono bɪʃɔe̯͡ɪ̯ nɐ edɐ d̪ɔɾt̪e gele।
6484,phɔɾe kune t̪ɔɾe ʃɔɾoʃɪ।
6485,phɔɾe kɪ ɔbost̪hɐ o͡ɪ̯ ɟe ɾɪn phɔɾe lɔ͡o̯wɐ e͡ɪ̯che?
6486,nɐ lo͡ɪ̯chɪ nɐ।
6487,ɔhon t̪ɐ͡ɪ̯le kɪ?
6488,<> lo͡ɪ̯t̪ɪ nɐ?
6489,ɟɐnɪ nɐ kɪ koɾmu।
6490,cɪnt̪ɐ koɾt̪ɐchɪ bɐ͡u̯ koɾon ɟɐ͡ɪ̯t̪ɐche nɐ tejɐ-pɔ͡ɪ̯ʃɐ।
6491,e͡ɪ̯dɐ lɔ͡ɪ̯jɐ o͡ɪ̯।
6492,d̪ek kɪ kɔɾɐ ɟɐe̯।
6493,t̪ɔɾ t̪o ɐ͡ɪ̯jeltʃo e͡ɪ̯che nɐ।
6494,ɐmɐɾ kɐgoɟphot̪ɾo ɟɔmɐ d̪ɪjɐ lɐ͡ɪ̯chɪ tɪjɐ lɐgbo ɔne।
6495,o <> ɔne d̪ehɐ ɟɐk kɪ ɐche।
6496,ɐɾ fon bon ɾɐgɐɾɐgɪ koɾɪcho nɐ।
6497,ɐɾ blok mɐɾɪcho nɐ emne ɪnbɔkso ɾɐ͡ɪ̯kkɐ t̪hu͡ɪ̯jɐ d̪e।
6498,mon cɐ͡ɪ̯le mɛʃeɟ d̪ɪbɪ nɐ cɐ͡ɪ̯le d̪ɪbɪ nɐ hud̪ɐhud̪ɪ blok mɐ͡ɪ̯ɾɐ lɐb ɐche।
6499,ɐmɐɾ phɾendlɪsto t̪u͡ɪ̯ noɾmɐlɪ t̪u͡ɪ̯ cɪnt̪ɐ koɾ ɐmɐɾ phɾendlɪsto ʃɔbɐ͡ɪ̯ ɐche।
6500,ke͡u̯ɾ lɔge ɐmɐɾ kɔt̪ɐ kɔ͡o̯n lɐgbo ɪmun kono kɔt̪ɐ ɪjɐ ɐche।
6501,ɟe ɐmɐɾ kɔt̪ɐ ko͡ɪ̯t̪e͡ɪ̯ ɔ͡ɪ̯bo।
6502,ho heɾ ɐmɐɾ lɔge kɔt̪ɐ ko͡ɪ̯t̪e bɐllɐge nɐ he͡ɪ̯ ɐmɐɾ lɔge kɔt̪ɐ ko͡ɪ̯jɐ mɔɟɐ phɐe̯ nɐ ɐgeɾ mɔt̪on
6503,thɪk ɐche kɔt̪ɐ ko͡ɪ̯cho nɐ।
6504,ɪmun mɐnu phɐlɐe̯ t̪hu͡ɪ̯jɐ d̪ɪbɪ।
6505,et̪t̪o pɪɾɪt̪eɾ d̪ɔɾkɐɾ nɐ͡ɪ̯gɐ।
6506,blok khu͡ɪ̯llɐ phɐlɐe̯ t̪hu͡ɪ̯jɐ d̪e।
6507,ɐllɐ hee̯ phɔɾe ɪjɐ koɾbone।
6508,ho ɪdɐ thɪk o͡ɪ̯ ʃɔbʃome mɐne ɾɐgɐɾɐgɪ ɟɪnɪʃtɐ।
6509,edɐ mɐnon ɟɐe̯ nɐ।
6510,t̪u͡ɪ̯ blok xu͡ɪ̯llɐ t̪hu͡ɪ̯jɐ d̪e ɟɐt̪e t̪ɔɾ kono d̪oʃ nɐ ɔe̯।
6511,t̪o o͡ɪ̯ blok mɐɾon lɐgd̪o nɐ।
6512,blok mɐɾɐɾ d̪ɔɾkɐɾ ɐche?
6513,t̪hɐ͡o̯k।
6514,phɾendlɪsto t̪hɐ͡o̯k d̪ekbo ne।
6515,ɐcchɐ thɪk ɐche t̪u͡ɪ̯ ɪjɐ koɾɪcho ed̪ɪke ɐbɪ ɛkd̪ɪn?
6516,ʃukɾobɐɾe phɪdɐ lɔmu d̪ehɪ।
6517,ɐ͡ɪ̯cchɐ phɔɾe ɟɐnɐ͡ɪ̯ʃ।
6518,phon d̪ɪmune t̪ɔɾe ɐmɪ ɐ͡ɪ̯le।
6519,ɐcchɐ thɪk ɐche।
6520,ɐcchɐ ɐllɐh hɐpheɟ।
6521,poɾɪkkhɐdɐɾ lɐ͡ɪ̯gɐ nɪjt̪ koɾo।
6522,<> t̪ɐɾɐbɪɾ nɐmɐɟ t̪o xɔt̪om mɔnoɟɪd̪o gɪjɐ xɔt̪om dɐ d̪e͡o̯।
6523,ɐllɐhoe̯ t̪omɐɾ poɾɪkkhɐ d̪e͡ɪ̯kko bɐlɐ kɪ bɦɐlɐ ɾeɟɐlt koɾo।
6524,bɦɐlɐ ɾeɟɐlt <> mɐe̯ d̪owɐ d̪ɪchɪ।
6525,"ɐmɪ <> t̪omɐɾ cɐcɪ, t̪omɐɾ khɐlɐ।"
6526,ʃɔbɐ͡ɪ̯ ɟɐmu।
6527,ʃɔbɐ͡ɪ̯ ɟɐ͡o̯।
6528,"ɟɐ͡o̯, ɟɐ͡o̯ ɐɟɐn d̪ɪche ɟɐ͡o̯।"
6529,ɐɟɐneɾ lɔge-lɔge ɟɐ͡o̯n lɐge ʃowɐb ɐche।
6530,ɟɐ͡o̯।
6531,t̪omɾɐ gele <> nɐnɐ bɐ͡ɪ̯ɾe d̪e͡ɪ̯kkɐ-d̪e͡ɪ̯kkɐ ʃɪjo nɐnɐ bɐje <> ɔ͡ɪ̯jɐ ɟɐ͡ɪ̯t̪ɐche gɐ।
6532,"t̪omɾɐ, t̪omɾɐ, t̪omɾɐ khɐɽu͡ɪ̯le"
6533,t̪omɾɐ gɪjɐ ɪjɐ koɾle ɐmɾɐ͡o̯ lɔge lɔge <> d̪ɔɾzɐ d̪ɪjɐ heɾɐ͡o̯ khɐɽu͡ɪ̯ zɐ͡ɪ̯bogɐ।
6534,ho d̪eɾɪ koɾle͡ɪ̯ ɟɐlɐ।
6535,d̪eɾɪ ɔ͡ɪ̯jɐ ɟɐjgɐ <> ɐ͡ɪ̯lsɐmɪ koɾle kobɾo ɐgun ɟɔlbo।
6536,ɐmɐɾ kɔt̪ɐ heʃɔmɔe̯ t̪umɪ ko͡ɪ̯t̪ɐ nɐ mɐe̯ kobɾo ɟɔlbo।
6537,o͡ɪ̯ ɟe mɐe̯ mo͡ɪ̯ɾɐ ɾo͡ɪ̯che t̪umɪ ko͡ɪ̯jɐ ɐʃɐ-ɐʃɪ koɾt̪ɐcho।
6538,nɪʃt̪uɾ d̪unɪjɐ nɪʃt̪uɾ।
6539,nɪʃt̪uɾ chele nɪʃt̪uɾ।
6540,ko͡ɪ̯t̪ɐche ɛk <> kɔe̯ ɟɐnen ɪjɐ ʃɐmɪje ɪjɐ <> kɪ mɐjɐ lɐge ɪjɐe̯ bɐp-mɐe̯ d̪o ɟɔnmo d̪ee̯ bɐp mɐɾ kɪ mɐjɐ
6541,eɾt̪e beʃɪ mɐjɐ kɐɾ?
6542,phɔɾe kɔe̯ ɐmɐɾ ɐllɐhoɾ।
6543,kɔe̯ d̪ehence ɐllɐhoɾ lɐ͡ɪ̯gɐ ene mɐjɐ koɾben t̪o ɐbɐɾ ɟɪ-put̪ lɐ͡ɪ̯gɐ <> lɐ͡ɪ̯gɐ mɐjɐ koɾen keɾe।
6544,ɐllɐhoɾ lɐ͡ɪ̯gɐ mɐjɐ koɾben ɐmɐɾ ɐllɐhoe̯ ɔnek bɦɐlo <>
6545,"ɟod̪ɪ͡o̯ ʃo͡ɪ̯l khɐɾɐp lɐge, ɐt ɾɐkɐt̪ phɪɽɐ ɐ͡ɪ̯jɐ foɾɪ।"
6546,bo͡ɪ̯jɐ phoɽɪ।
6547,ɐt ɾɐkɐt̪ phɪɽɐ ɐ͡ɪ̯t̪ɐɾbo।
6548,"ɐt ɾɐkɐt̪ phɪɽɐ, bet̪eɾ phɪɽɐ ɐ͡ɪ̯jɐ phɪɾo।"
6549,t̪omɾɐ buɟɟo nɐ?
6550,ɪdɐ kɪnu ɪslɐm kɪnu buɟɪ nɐ।
6551,nɔbɪɟɐ͡o̯ ko͡ɪ̯lɐm ɪslɐme ko͡ɪ̯che nɐ <> bɪʃ ɾɐkɐt̪o͡ɪ̯ phɔɽun lɐgbo।
6552,kɪnu ɟulum ko͡ɪ̯ɾɐ ko͡ɪ̯che nɐ kɔɾoneɾ lɐ͡ɪ̯gɐ।
6553,"ɔkhon ɟɔhon bɦɐlo lɐgt̪ɐche nɐ, ɔʃust̪ho, ʃu͡ɪ̯jɐ t̪hɐho।"
6554,bɦɐlo lɐgle ɐbɐɾ pho͡ɪ̯ɽo।
6555,ʃo͡ɪ̯lo t̪o͡ɪ̯ ɟɔhon khɐɾɐp lɐge।
6556,ʃo͡ɪ̯l khɐɾɐp lɐgle <> bet̪eɾ fo͡ɪ̯ɾɐ ɐ͡ɪ̯jɐ phɔɾbɐ।
6557,ɟɐ͡o̯ t̪obu mɪs d̪ɪ͡o̯nɐ।
6558,ɟɐ͡o̯ ɔne ʃɔjt̪ɐneɾ lɔge ʃɔjt̪ɐne ɐllɐhoɾ lɔge t̪ɔɾko koɾe।
6559,keɾe ɟud̪d̪ɦ koɾe e͡ɪ̯ ɟe t̪omɐɾ bɐnd̪ɐgoɾe ɐmɪ nɪt̪ɐchɪ gɐ।
6560,ʃɔjt̪ɐnɪ ko͡ɪ̯ɾɐ nɐmɐɟ phoɾt̪o nɐ।
6561,"ɐllɐe̯ kɔe̯ ɟɐ <> e͡ɪ̯ ɟɪd̪ kɔɾ, ɟɪd̪ kɔɾ uth।"
6562,phɔzoɾ ɔkt̪o phɔɾle <> phɔzoɾ fo͡ɪ̯ɾɐ phut̪e nɪ?
6563,phɔzɔɾeɾ <> e͡ɪ̯ ho nɐmɐɟ phɔɾe।
6564,ɟohɔɾeɾ ʃɔmɔe̯ kɔe̯ ɟe ʃɔjt̪ɐne o͡ɪ̯ɟe t̪omɐɾ bɐnd̪ɐ phɔɟɾo phɔɾche nɐ ɟohɔɾo phɔɾche nɐ।
6565,d̪uphuɾe d̪ɪchɪlɐm nɐ?
6566,ɐllɐe̯ kɔe̯ nɐ phɔɾbo।
6567,ɪjɐɾ phɔɾe bɐnd̪ɐ o͡ɪ̯ ɟe ɟe͡ɪ̯ bɐnd̪ɐ eʃɔb bɐnd̪ɐ ko͡ɪ̯t̪e-ko͡ɪ̯t̪e phɔɾe nɐ।
6568,ɟɪmun ɐmɪ o͡ɪ̯ foɾɪ nɐ ko͡ɪ̯bo o͡ɪ̯d̪e ʃɔjt̪ɐne ɐʃe ko͡ɪ̯bo o͡ɪ̯ɟe t̪omɐɾ bɐnd̪ɐe̯ ɟɔhoɾo phɔɾche nɐ।
6569,ɐllɐe̯ kɔe̯ ɐɾo ɐche ɐʃɔɾ nɐmɐɟ ɛ͡ɪ̯le͡o̯ phɔɾbo।
6570,emne ko͡ɪ̯t̪e-ko͡ɪ̯t̪e eʃɐɾ ʃɔmɔe̯ ɪjɐ koɾle phɔɾeɾd̪ɪn।
6571,phɔɾe nɪɾɐʃ ɔ͡ɪ̯jɐ ɟɐe̯ gɐ ɟe ɐmɐɾ bɐnd̪ɐe̯ eʃɐ͡o̯ phɔɾlo nɐ!
6572,ʃɔjt̪ɐne ɟɪt̪t̪ɐ ɟɐgɐ।
6573,ʃɔjt̪one ɟɪt̪t̪ɐ ɟɐjgɐ buɟɟɔʃ।
6574,phɔɾe <> koɾe।
6575,t̪obu ɐllɐe̯ kɔe̯ mɐne eʃɐ͡o̯ ɟod̪ɪ pho͡ɪ̯ɾɐ phɪt̪o t̪o ɐllɐe̯ khuʃɪ ɔ͡ɪ̯lo ɛ͡ɪ̯le।
6576,t̪o ɐmɾɐ kɔt̪o bɔɽo bejɐd̪d̪p bɐnd̪ɐ e͡ɪ̯chɪ kɔt̪ɐ hunɪ nɐ।
6577,ɐɟɐn d̪e͡o̯wɐ mɐne ɐllɐɾ hukum phɐlɔn kɔɾɐ।
6578,eɾfɔɾe e͡ɪ̯ ʃɔje fɔzoɾ nɐ pɐ̃c owɐkt̪o ɔzuje ɟe fe͡ɪ̯ʃ owɐʃ।
6579,pɐ̃c owɐkt̪o ɔzu koɾle t̪omɐɾ fe͡ɪ̯ʃ owɐʃ lɐgt̪o nɐ।
6580,e͡ɪ̯ ɔzu͡o̯ɪ t̪omɐɾ fe͡ɪ̯ʃ owɐʃ।
6581,muxo͡ɪ̯ t̪o phɾes।
6582,ɐllɐhoɾ ɾɔhɔmɔt̪।
6583,ɐllɐe̯ mɐne ʃɔb koɾɐn ʃɐ͡ɪ̯pheɾ mɐ͡ɪ̯d̪d̪e o͡ɪ̯ʃd̪ɦ lehɐ͡o̯ɪ।
6584,pɾot̪ektɐ ɐjɐt̪o͡ɪ̯ o͡ɪ̯ʃd̪ɦ।
6585,"ɟɐnen nɐ bɦɐbɪ koɾɐ͡ɐ̯neɾ ɔɾt̪ho d̪e͡ɪ̯jɐ, d̪e͡ɪ̯jɐ phɔɽen, kɔt̪o bɦɐlo lɐge!"
6586,ɔɾt̪ho d̪e͡ɪ̯khɐ phɔɽle ɟe͡ɪ̯ bɐlɐ!
6587,khɐlɪ muno͡ɪ̯ cɐe̯ phɔɽoneɾ lɐ͡ɪ̯gɐ।
6588,ɔɾt̪ho ʃɔhokɐɾe।
6589,"hɐbɪbɐ ɐppɐe̯ ko͡ɪ̯che, ɔɾt̪ho po͡ɪ̯ɽɐ d̪e͡ɪ̯kko।"
